"siteIDScheme","WBCategory","determinandC","analysed","media","NSamples","minValue","meanValue","maxValue","sd","method"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,51.6,61.05,70.5,13.364,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.002576,0.25116,0.498456,0.272,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.017,0.017,0.017,NA,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",5,0.036,0.064,0.115,0.029,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,41.5,64.166,85,21.807,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,29.666,57.333,85,39.126,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,47.75,61.8333,69.5,12.2125,"EN 25813:1992"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",11,59,79.3636,87,8.5939,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,47.25,54.233,66.333,8.15,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,76.25,79.803,82.875,3.338,"SFS 3040"
"eionetMonitoringSiteCode","RW","EEA_3131-01-9","total","water",6,84.3,88.6,97.2,5.2,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,9.537,9.621,9.706,0.119,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.031,0.032,0.034,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.011592,0.101752,0.1932,0.1,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",7,8.223,10.137,12.6,1.777,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",3,0.003864,0.01932,0.047656,0.018,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",7,0.058,0.078,0.113,0.017,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.006,0.008,0.01,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.62,9.07,9.52,0.636,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",7,0.025,0.043,0.055,0.01,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,8.8667,8.8667,8.8667,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",5,0.002576,0.00644,0.009016,0.001,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,7.357,9.077,11.414,1.825,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,51,69.333,87.666,25.927,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.010304,0.014168,0.018032,0.004,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.030912,0.030912,0.030912,0,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,62.444,80.414,98.8,18.181,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,74.666,77.404,81.454,3.579,"SFS 3040"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",1,79,79,79,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.018032,0.159712,0.30268,0.156,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.0060536,0.010948,0.0158424,0.0054,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.008,0.009,0.01,0,"SFS 3026"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",16,5.3,8.95,11.1,1.5756,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,6.9,7.5556,7.9667,0.5738,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.725,8.512,9.3,1.113,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",3,0.262752,0.359352,0.520352,0.109,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",4,7.5,9.675,11.4,1.6132,"EN 25813:1992"
"eionetMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.029,0.032,0.035,0.004,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,9.925,9.925,9.925,0,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.023184,0.0322,0.042504,0.01,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.85,9.208,9.566,0.506,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,37,67.333,90.333,26.608,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,3.9,5.143,6.675,1.351,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",12,37.6,72.4,95,20.178,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,58,62.227,66.454,5.978,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.14812,0.14812,0.14812,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,3.62,3.62,3.62,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,75,75,75,NA,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",4,0.002576,0.023184,0.074704,0.026,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.005,0.006,0.006,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,57.5,57.5,57.5,0,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,4.083,6.885,9.04,2.087,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.0122,0.014,0.0158,0.0018,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,67,73.5,80,9.192,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",7,0.005,0.008,0.012,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.014,0.014,0.014,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.005152,0.016744,0.029624,0.013,"SFS 3032 + EN ISO 11732"
"eionetMonitoringSiteCode","RW","EEA_3132-01-2","total","water",5,7.8,9.4,11,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.007,0.008,0.009,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",8,0.05,0.074,0.14,0.028,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,76.285,79.071,81.857,3.939,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",6,4.433,5.556,7.68,1.219,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,4.6367,4.6367,4.6367,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.211,8.727,9.244,0.73,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",9,0.088,0.125,0.158,0.02,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.004,0.009,0.014,0.006,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",7,42.444,65.875,89,17.765,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.008,0.008,0.009,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.0667184,0.2828448,0.4989712,0.2373,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.5,9.6875,10.875,1.6794,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,4.5,6.575,8.65,2.934,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",6,47,57.533,86,15.232,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",6,78.75,87.583,98.5,8.465,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",11,87.833,93.116,101.277,4.076,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,73,74.928,76.857,2.727,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.005,0.005,0.005,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.009,0.009,0.009,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,59.333,73.611,88.625,12.432,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,3.58,3.8,4.02,0.311,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.0077,0.0088,0.01,0.0012,"SFS 3026"
"eionetMonitoringSiteCode","LW","EEA_3132-01-2","total","water",9,4.6,9.877,15.6,3.379,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.024472,0.024472,0.024472,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.005,0.005,0.005,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.011,0.015,0.02,0.005,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.125,8.425,9.725,1.838,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.007728,0.009016,0.011592,0.002,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,80,80,80,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,8.25,9.696,11.64,1.748,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,8.75,10.183,12.4,1.947,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.007,0.008,0.01,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,5.07,7.235,9.4,3.061,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.79,9.81,10.83,1.442,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,54.666,58.166,61.666,4.949,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",3,0.020608,0.027048,0.036064,0.006,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.0127,0.0127,0.0127,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.0448224,0.0448224,0.0448224,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",2,6.8,7.05,7.3,0.354,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.026,0.026,0.026,NA,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.014,0.015,0.016,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,70,83.125,97,12.925,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,24.5,58.875,93.25,48.613,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,71.428,71.881,72.333,0.639,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,8.536,9.843,11.545,1.542,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",10,3.025,8.58,11.2,2.52,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,51,55.6429,60.2857,6.566,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",5,0.007,0.009,0.013,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.0112056,0.0112056,0.0112056,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.38,9.5,10.62,1.583,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",5,0.03,0.038,0.046,0.006,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",7,0.009016,0.091448,0.224112,0.063,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",6,0.051,0.138,0.252,0.07,"SFS 3026"
"eionetMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,6.933,7.931,8.928,1.41,"SFS 3040 SFS-EN 25813"
"eionetMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.031,0.043,0.055,0.017,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,10.5,10.5,10.5,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.015,0.0248,0.0347,0.0139,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",6,0.016,0.017,0.019,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.008,0.009,0.009,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.019,0.019,0.02,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,69.285,82.6,95.428,10.657,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,55,77.666,89.5,19.636,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,55.25,66.25,77.25,15.556,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,39.962,58.154,70.5,16.086,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.003864,0.003864,0.005152,0,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.009,0.009,0.009,NA,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,3.16,4.2373,5.04,0.9696,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",5,10.246,11.294,12.35,0.827,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.009,0.0105,0.012,0.0021,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.016,0.081,0.145,0.091,"SFS 3026"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",2,1.99,2.31,2.63,0.452548339959389,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",11,0.035,0.045,0.073,0.01,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.036064,0.139104,0.243432,0.114,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.009,0.009,0.01,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.005152,0.011592,0.018032,0.007,"SFS 3032 + EN ISO 11732"
"eionetMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,8.9,8.9,8.9,0,"EN 25813:1992"
"eionetMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.0113,0.0116,0.012,5e-04,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",6,0.009,0.018,0.023,0.005,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,60.15,60.15,60.15,NA,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,46.8,54.425,67.25,9.302,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.008,0.009,0.009,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,8.375,8.375,8.375,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.007,0.008,0.009,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,8.14,8.14,8.14,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",7,4.3,7.138,11,2.504,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,6.3,7.0111,8.1333,0.9834,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,81,81,81,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.011,0.013,0.014,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.1,7.4333,7.7667,0.4714,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.0644,0.197064,0.329728,0.145,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",2,84,88,92,5.6569,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",7,33.666,50.771,87.222,18.785,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,9.353,9.738,10.123,0.543,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,72,77.125,86,7.716,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,4.3,7.983,11.666,5.209,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",6,73.272,84.682,94,8.504,"SFS 3040"
"eionetMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,8.05,9.505,11.016,1.484,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,72.363,77.318,82.272,7.006,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,65.2,69.1,73,5.515,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,8.85,8.85,8.85,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.056,0.08,0.11,0.024,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.022,0.022,0.022,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.001288,0.003864,0.00644,0.003,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",8,0.007728,0.188048,0.516488,0.156,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,1.8,4.4,8.3,3.439,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.043792,0.043792,0.043792,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.005152,0.007728,0.010304,0.002,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.01288,0.018032,0.023184,0.005,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",4,0.005152,0.020608,0.065688,0.023,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.026,0.027,0.029,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.006,0.006,0.007,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.064,0.0834,0.0947,0.0169,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.029,0.029,0.029,NA,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",9,8.4,9.538,11.633,1.382,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",6,70.9,79.368,89.714,6.625,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,45.5,71.1,88.25,18.102,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",5,0.022,0.029,0.043,0.008,"SFS 3026"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",2,12.6,13.3,14,0.9899,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,68.714,87.678,99,13.874,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,9.8667,9.8667,9.8667,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",5,0.01,0.026,0.081,0.031,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.004,0.004,0.004,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,3.571,5.785,8.1,1.906,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,92.4,92.4,92.4,NA,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",6,4.9,6.422,8.65,1.477,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,71.25,71.25,71.25,NA,"SFS 3040"
"eionetMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.114,7.723,8.333,0.862,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.016744,0.016744,0.016744,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.014168,0.014168,0.014168,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,11.33,11.33,11.33,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.011,0.011,0.011,0,"SFS 3026"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",2,5.9,6.45,7,0.778,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.008,0.009,0.011,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,4.6,5.501,7.225,1.226,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,47.333,50.833,54.333,4.949,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,69,74.583,84.75,8.818,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,49.4,52.5,55.6,4.384,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,78.5,86.507,91.428,6.101,"SFS 3040"
"eionetMonitoringSiteCode","RW","EEA_3132-01-2","total","water",12,8.23,9.77917,12,1.11772,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.012,0.013,0.014,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,77.272,78.363,79.454,1.542,"SFS 3040"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",13,6.6,10.1462,13.2,2.4244,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,50,64.025,85.5,15.3854,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.001288,0.005152,0.007728,0.003,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,46,62.416,69,11.026,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,11.7333,11.7333,11.7333,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.008,0.009,0.009,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,4.7,5.313,5.76,0.549,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,8.514,9.566,10.485,0.992,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,32,32,32,NA,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,63.75,68.382,71.571,4.105,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,73.235,75.345,77.3,2.036,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,82.25,83.41,84.571,1.641,"SFS 3040"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",4,11.6,12.6,13.6,0.8165,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.00966,0.00966,0.00966,0,"SFS 3032 + EN ISO 11732"
