"siteIDScheme","WBCategory","determinandC","analysed","media","NSamples","minValue","meanValue","maxValue","sd","method"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,83.1,83.1,83.1,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",6,50,86.9,96,18.153,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,35,35,35,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",8,5.388,8.145,10.1,1.517,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,7.637,8.588,10.366,1.541,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,90.888,91.069,91.25,0.255,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.031,0.038,0.046,0.006,"SFS 3026"
"eionetMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,81,83.5,86,3.5355,"SFS 3040"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",1,8.8,8.8,8.8,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",8,6.5,8.656,10.7,1.663,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",6,0.1,2.076,4.914,2.064,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.007,0.007,0.007,0,"SFS 3026"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",4,6.9,8.025,9.7,1.3745,"EN 25813:1992"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",4,48,68.75,83,14.975,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.008,0.008,0.008,NA,"SFS 3026"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",2,8.0663,8.42115,8.776,0.501833682608093,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.023,0.024,0.028,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,85.6667,85.6667,85.6667,0,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.028336,0.046368,0.063112,0.018,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,8.06,8.06,8.06,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,8.971,10.025,11.938,1.659,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",8,55.25,76.229,92.333,16.861,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.008,0.009,0.011,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,47.333,62.222,79,15.917,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.046368,0.23828,0.430192,0.21,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.047,0.049,0.053,0.003,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",6,0.023,0.048,0.092,0.024,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,4.887,6.758,8.628,2.645,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,7.56,7.56,7.56,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",7,84.545,88.652,92.777,3.1452,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.0016744,0.0016744,0.0016744,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.022,0.023,0.024,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",7,47.6,63.392,85.75,12.618,"SFS 3040"
"eionetMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,49.25,49.25,49.25,0,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.662,8.818,9.975,1.635,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,80.666,83.585,88.272,4.099,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,75,82.933,94.8,10.469,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",6,0.010304,0.284648,0.97888,0.296,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.3333,8.0292,8.725,0.9841,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,61.222,68.722,76.222,10.606,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.014168,0.127512,0.240856,0.124,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.074,0.074,0.074,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,8.75,9.9,11.85,1.4245,"EN 25813:1992"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",2,1.55,1.97,2.39,0.593969696196699,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,9.966,9.966,9.966,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,65.5,83.5,93,12.2678,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,48.166,61.222,77,14.608,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.007,0.007,0.007,0,"SFS 3026"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",12,8.1,10.4,13.1,1.6,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.007728,0.007728,0.007728,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.036,0.061,0.073,0.016,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.016,0.02,0.025,0.006,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.036,0.042,0.047,0.007,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,6.77,8.5123,9.9545,1.6134,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.02576,0.153272,0.280784,0.14,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.005,0.006,0.006,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.001288,0.009016,0.018032,0.009,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.006,0.008,0.012,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,7.842,10.083,11.68,1.998,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,67.5,75.166,82,7.285,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.025,0.077,0.129,0.073,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,9.45,10.183,10.916,1.037,"SFS 3040 SFS-EN 25813"
"eionetMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,8.3333,9.0333,9.5,0.6173,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,8.188,9.425,10.588,1.201,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",8,5.842,9.576,11.114,1.782,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,77.272,78.363,79.454,1.542,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.027,0.036,0.053,0.014,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.006,0.006,0.006,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",4,0.063112,0.678776,1.05616,0.336,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,1.193976,1.193976,1.193976,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",13,37,56.611,92,19.288,"SFS 3040"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",4,81,86,88,3.3665,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.004,0.005,0.006,0.00162,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,7.7667,7.7667,7.7667,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,72.0833,72.0833,72.0833,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,76.5,77.25,78,1.0607,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.017,0.024,0.031,0.01,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,66,80.666,89,12.741,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,6.9,7.166,7.6,0.378,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",4,0.106904,0.133952,0.161,0.019,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.021,0.027,0.034,0.006,"SFS 3026"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",1,8,8,8,0,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,65,71,77,8.485,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",5,0.010304,0.027048,0.079856,0.023,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,4.666,6.441,7.8,1.515,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.56,8.81,10.06,1.767,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",10,0.016,0.021,0.027,0.003,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.010304,0.010304,0.010304,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",4,0.007728,0.009016,0.010304,0,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.001288,0.005152,0.009016,0.004,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.081,0.123,0.185,0.047,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.030912,0.034776,0.03864,0.004,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,9.46,9.46,9.46,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.007,0.008,0.009,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.0077,0.0116,0.0187,0.0062,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.025,0.025,0.026,0.00106,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,66.4286,66.4286,66.4286,0,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.011,0.013,0.015,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,52.2,58.8,65.4,9.333,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.027,0.028,0.028,0,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.005,0.006,0.006,0,"SFS 3026"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",4,76,81,87,4.5461,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.097,0.097,0.097,NA,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.0322,0.078568,0.124936,0.05,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.0253,0.0333,0.0417,0.0082,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",6,3.135,4.903,7.316,1.468,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,76.125,87.208,108.666,18.586,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.0673,0.0673,0.0673,NA,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.021,0.021,0.021,NA,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,5.733,8.105,9.166,1.593,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.005152,0.005152,0.005152,NA,"SFS 3032 + EN ISO 11732"
"eionetMonitoringSiteCode","RW","EEA_3132-01-2","total","water",4,7.4,9.9,8.875,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",8,6.385,8.413,9.428,1.126,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",1,0.0045,0.0045,0.0045,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",5,5.933,7.554,9.25,1.568,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","GW","EEA_3132-01-2","total","water",2,8.779,9.598,10.417,1.158,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.004,0.005,0.006,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,4.65,7.45,9.3,2.0748,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.009,0.01,0.012,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,48,70.642,86,14.49,"SFS 3040"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",2,87,88.5,90,2.1213,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",9,0.004,0.005,0.007,0.00089,"SFS 3026"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",13,86.5,94.4,106.7,6.3,"EN 25813:1992"
"eionetMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.75,9.625,10.5,1.237,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,6.95,8.5208,10.1,1.4744,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",10,4.825,7.085,9.833,1.852,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.4,7.85,8.3,0.6364,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.007,0.008,0.009,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,9.333,10.556,11.78,1.73,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.011,0.014,0.018,0.004,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,5.775,5.775,5.775,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,31.5,79.7,101,28.2369,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.107,0.15,0.194,0.062,"SFS 3026"
"euMonitoringSiteCode","RW","EEA_3131-01-9","total","water",6,87,92.1667,97,3.7639,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,65.5,65.5,65.5,0,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,49.333,77.083,95,19.002,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,7.644,8.687,9.966,1.179,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",5,68.166,75.058,84.125,6.19401,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.007,0.008,0.009,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.052808,0.088872,0.124936,0.039,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,7.3,8.1667,8.65,0.7522,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.4,9.7,12,3.252,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.007,0.008,0.009,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",5,0.018,0.0246,0.0366,0.0074,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.063,0.075,0.11,0.023,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,10.64,10.64,10.64,NA,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",7,76.333,84.496,93,5.934,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.777,9.573,10.37,1.125,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",8,0.076,0.113,0.196,0.045,"SFS 3026"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",3,11.2,11.7333,12.1,0.4726,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",5,4.826,7.979,12.42,3.633,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",3,0.001288,0.046368,0.100464,0.039,"SFS 3032 + EN ISO 11732"
"eionetMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.005,0.006,0.006,7e-04,"SFS 3026"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",12,8.2,10.9,12.5,1.5,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.65,8.525,9.4,1.2374,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.009,0.01,0.011,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,5.45,8.212,10.975,3.906,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.033,8.179,8.325,0.206,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",5,0.045,0.053,0.059,0.006,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",5,0.024472,0.142968,0.312984,0.088,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",5,8.55,9.887,11.433,1.167,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,8.612,10.333,11.345,1.221,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.013,0.022,0.031,0.012,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,40.25,55.979,77.666,15.716,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",8,0.001288,0.005152,0.014168,0.004,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,59,65.444,69.166,5.603,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,82.4,86.633,89.5,3.742,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,87,88.65,90.2,1.5,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,45.1667,55.9167,66.6667,15.2028,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,45.4,59.02,80.25,15.18,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.020608,0.114632,0.208656,0.102,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,8.5167,8.8078,9.24,0.3818,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,33.5,54.3889,71.8333,19.3974,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",3,0.00644,0.249872,0.385112,0.163,"SFS 3032 + EN ISO 11732"
"eionetMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,71,79.5,88,12.0208,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",6,63.333,72.208,82,7.881,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",5,0.006,0.01,0.014,0.002,"SFS 3026"
"eionetMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.047,0.052,0.057,0.007,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.03,9.076,10.122,1.479,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,64.142,67.738,71.333,5.084,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.001288,0.001288,0.001288,0,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.063,0.065,0.068,0.003,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",5,0.01288,0.0322,0.088872,0.025,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.103,0.173,0.243,0.099,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,40,59,88.666,26.027,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",4,7.921,9.345,11.575,1.603,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.014168,0.016744,0.020608,0.003,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.343,7.871,8.4,0.747,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,29,62,80,28.6182,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,56.5,61.125,65.75,6.54,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,4.82,7.4844,9.1,2.3248,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,59,85.375,135.5,35.072,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",3,0.04,0.045,0.048,0.004,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,58.2,59,59.8,1.131,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",5,9,9.522,10.15,0.495,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.011,0.017,0.022,0.007,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",7,8.355,9.591,12.044,1.358,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,76.187,78.187,80.187,2.828,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",4,0.052,0.06,0.072,0.008,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",1,8.7667,8.7667,8.7667,0,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",4,7.9,11.35,12.9,2.3302,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",6,0.0053,0.0068,0.01,0.0016,"SFS 3026"
"eionetMonitoringSiteCode","RW","EEA_3132-01-2","total","water",4,8,8.2,8.4,NA,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.008,0.011,0.015,0.004,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.02,0.02,0.021,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",3,3.28,5.7808,8.56,2.651,"EN 25813:1992"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.825,9.137,9.45,0.441,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","RW","EEA_3132-01-2","total","water",4,9.1,11.075,12.8,1.5174,"EN 25813:1992"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.008,0.009,0.01,0.002,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,8.1667,9.1278,10.0889,1.3592,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,90.333,90.333,90.333,NA,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",1,65.555,65.555,65.555,NA,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,41.5,52.625,63.75,15.733,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",7,83.25,86.85,94.1,3.568,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.016,0.016,0.017,0,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",3,52.4,70.3,91,19.451,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",2,0.007,0.008,0.009,0.001,"SFS 3026"
"euMonitoringSiteCode","LW","CAS_7723-14-0","total","water",7,0.058,0.074,0.096,0.012,"SFS 3026"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,83.333,85.666,88,3.299,"SFS 3040"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",4,29.833,51.791,81.333,22.154,"SFS 3040"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",11,0.037352,0.074704,0.176456,0.03,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",2,0.01288,0.016744,0.020608,0.004,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3132-01-2","total","water",2,7.066,8.3,9.533,1.744,"SFS 3040 SFS-EN 25813"
"euMonitoringSiteCode","LW","CAS_14798-03-9","total","water",1,0.047656,0.047656,0.047656,NA,"SFS 3032 + EN ISO 11732"
"euMonitoringSiteCode","LW","EEA_3131-01-9","total","water",2,68.777,69.561,70.344,1.107,"SFS 3040"
